date,gal_hour_model20T-1,gal_hour_model20T-2,gal_hour_model30T-1,gal_hour_model30T-2,gal_hour_model30T-3,gal_hour_model36T-1,gal_hour_model36T-2,gal_hour_model39T-1,gal_hour_model39T-2,gal_hour_model49T-1,hours_machine_model20T-1,hours_machine_model20T-2,hours_machine_model30T-1,hours_machine_model30T-2,hours_machine_model30T-3,hours_machine_model36T-1,hours_machine_model36T-2,hours_machine_model39T-1,hours_machine_model39T-2,hours_machine_model49T-1,idle_percentage_model20T-1,idle_percentage_model20T-2,idle_percentage_model30T-1,idle_percentage_model30T-2,idle_percentage_model30T-3,idle_percentage_model36T-1,idle_percentage_model36T-2,idle_percentage_model39T-1,idle_percentage_model39T-2,idle_percentage_model49T-1,operating_percentage_model20T-1,operating_percentage_model20T-2,operating_percentage_model30T-1,operating_percentage_model30T-2,operating_percentage_model30T-3,operating_percentage_model36T-1,operating_percentage_model36T-2,operating_percentage_model39T-1,operating_percentage_model39T-2,operating_percentage_model49T-1,total_fuel_model20T-1,total_fuel_model20T-2,total_fuel_model30T-1,total_fuel_model30T-2,total_fuel_model30T-3,total_fuel_model36T-1,total_fuel_model36T-2,total_fuel_model39T-1,total_fuel_model39T-2,total_fuel_model49T-1,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
2025-01-20,3.3142,0.0,0.0,0.0,2.1,0.0,0.0,8.5,9.0,0.0,9.429,0.0,0.0,0.0,0.2,0.0,0.0,14.3,9.4,0.0,14.0,0.0,0.0,0.0,50.0,0.0,0.0,9.8,12.8,0.0,86.0,0.0,0.0,0.0,50.0,0.0,0.0,90.2,87.2,0.0,31.25,0.0,0.0,0.0,0.6,0.0,0.0,121.7,85.3,0.0,272.85,11302.0,9.0,1.0,1.0,5.0,267.0,46.0,49.0,184.0,0.0
2025-01-21,2.9555,0.0,0.0,0.0,0.0,0.0,0.0,8.6,9.4,0.0,16.664,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.9,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,91.1,0.0,49.2501,0.0,0.0,0.0,0.0,0.0,0.0,164.5,127.3,0.0,248.625,11650.0,10.0,0.0,1.0,5.0,335.0,0.0,49.0,200.0,0.2
2025-01-22,3.277,0.0,0.0,0.0,2.8,0.0,0.0,8.6,8.5,0.0,23.497,0.0,0.0,0.0,0.1,0.0,0.0,19.6,9.5,0.0,12.0,0.0,0.0,0.0,100.0,0.0,0.0,9.7,14.7,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,85.3,0.0,76.9998,0.0,0.0,0.0,0.7,0.0,0.0,168.3,80.9,0.0,242.25,8926.0,10.0,0.0,1.0,5.0,308.0,0.0,34.0,128.0,0.0
2025-01-23,3.1513,0.0,0.0,0.0,1.5,0.0,0.0,8.7,8.2,0.0,13.05,0.0,0.0,0.0,3.2,0.0,0.0,19.6,18.4,0.0,18.0,0.0,0.0,0.0,75.0,0.0,0.0,8.7,18.5,0.0,82.0,0.0,0.0,0.0,25.0,0.0,0.0,91.3,81.5,0.0,41.125,0.0,0.0,0.0,5.0,0.0,0.0,171.8,152.1,0.0,308.55,10556.0,10.0,0.0,1.0,5.0,340.0,0.0,26.0,178.0,0.0
2025-01-24,3.0343,0.0,0.0,0.0,1.5,0.0,0.0,8.6,8.1,0.0,19.568,0.0,0.0,0.0,0.9,0.0,0.0,18.8,19.0,0.0,17.0,0.0,0.0,0.0,88.9,0.0,0.0,8.0,19.5,0.0,83.0,0.0,0.0,0.0,11.1,0.0,0.0,92.0,80.5,0.0,59.375,0.0,0.0,0.0,1.5,0.0,0.0,162.5,154.9,0.0,316.2,6563.0,6.0,0.0,1.0,5.0,84.0,0.0,35.0,164.0,0.0
2025-01-25,3.2883,0.0,0.0,0.0,0.0,0.0,7.880942222,9.2,6.7,0.0,11.366,0.0,0.0,0.0,0.0,0.0,7.8783,12.1,17.9,0.0,13.0,0.0,0.0,0.0,0.0,0.0,21.83333333,5.8,32.4,0.0,87.0,0.0,0.0,0.0,0.0,0.0,78.16666667,94.2,67.6,0.0,37.3751,0.0,0.0,0.0,0.0,0.0,62.08842711,112.2,120.3,0.0,255.0,6725.0,8.0,1.0,1.0,4.0,175.0,18.0,29.0,109.0,0.0
2025-01-26,3.1989,0.0,0.0,0.0,0.0,0.0,8.537,8.6,8.6,0.0,12.348,0.0,0.0,0.0,0.0,0.0,2.987,14.1,13.9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,10.6,12.9,0.0,91.0,0.0,0.0,0.0,0.0,0.0,90.0,89.4,87.1,0.0,39.5001,0.0,0.0,0.0,0.0,0.0,25.5,121.9,120.2,0.0,306.0,4711.0,8.0,1.0,1.0,3.0,118.0,22.0,22.0,69.0,0.0
2025-01-27,3.1257,0.0,0.0,0.0,0.0,0.0,5.9456,8.6,8.7,0.0,9.478,0.0,0.0,0.0,0.0,0.0,14.086,14.4,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,9.7,15.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,90.0,90.3,85.0,0.0,29.625,0.0,0.0,0.0,0.0,0.0,83.7499,124.3,123.0,0.0,308.55,9534.0,8.0,1.0,1.0,5.0,271.0,14.0,39.0,154.0,0.0
2025-01-28,2.9147,0.0,0.0,0.0,0.0,0.0,9.3328,7.9,9.0,0.0,18.827,0.0,0.0,0.0,0.0,0.0,17.76,7.5,18.1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,14.7,11.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,91.0,85.3,89.0,0.0,54.8749,0.0,0.0,0.0,0.0,0.0,165.75,59.3,162.5,0.0,303.45,8818.0,9.0,2.0,1.0,5.0,241.0,52.0,34.0,115.0,0.0
2025-01-30,2.9429,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.1,0.0,15.758,0.0,0.0,0.0,0.0,0.0,0.0,17.6,19.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,17.3,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,82.7,0.0,46.3749,0.0,0.0,0.0,0.0,0.0,0.0,148.2,160.1,0.0,258.06,6570.0,8.0,2.0,0.0,5.0,206.0,28.0,0.0,104.0,0.0
2025-01-31,2.8447,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.0,0.0,19.993,0.0,0.0,0.0,0.0,0.0,0.0,16.9,19.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,21.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,79.0,0.0,56.8749,0.0,0.0,0.0,0.0,0.0,0.0,142.0,157.9,0.0,325.635,8131.0,8.0,2.0,1.0,5.0,239.0,23.0,28.0,122.0,0.0
2025-02-01,2.9053,0.0,0.0,0.0,1.0,0.0,0.0,8.2,8.9,0.0,17.038,0.0,0.0,0.0,2.1,0.0,0.0,19.0,19.1,0.0,23.0,0.0,0.0,0.0,85.7,0.0,0.0,8.9,13.6,0.0,77.0,0.0,0.0,0.0,14.3,0.0,0.0,91.1,86.4,0.0,49.5,0.0,0.0,0.0,2.1,0.0,0.0,156.8,170.6,0.0,251.175,10055.0,9.0,1.0,1.0,5.0,307.0,14.0,35.0,157.0,0.0
2025-02-02,2.9931,0.0,0.0,0.0,8.6,0.0,0.0,7.9,8.7,0.0,17.582,0.0,0.0,0.0,7.7,0.0,0.0,14.0,13.6,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,7.9,14.0,0.0,80.0,0.0,0.0,0.0,87.0,0.0,0.0,92.1,86.0,0.0,52.6249,0.0,0.0,0.0,67.0,0.0,0.0,110.8,119.1,0.0,260.1,5416.0,8.0,2.0,1.0,5.0,126.0,18.0,19.0,97.0,0.0
2025-02-04,2.275,0.0,0.0,0.0,9.2,0.0,7.1676,1.5,8.4,0.0,7.912,0.0,0.0,0.0,18.5,0.0,3.174,0.4,18.1,0.0,43.0,0.0,0.0,0.0,11.9,0.0,24.0,75.0,13.3,0.0,57.0,0.0,0.0,0.0,88.1,0.0,76.0,25.0,86.7,0.0,17.9999,0.0,0.0,0.0,171.4,0.0,22.75,0.8,152.2,0.0,248.625,10978.0,8.0,2.0,1.0,6.0,316.0,48.0,22.0,168.0,0.0
2025-02-05,3.1076,0.0,0.0,0.0,8.8,0.0,0.0,0.0,8.5,0.0,12.188,0.0,0.0,0.0,13.0,0.0,0.0,0.0,17.4,0.0,13.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,13.2,0.0,87.0,0.0,0.0,0.0,86.2,0.0,0.0,0.0,86.8,0.0,37.8749,0.0,0.0,0.0,114.9,0.0,0.0,0.0,148.6,0.0,402.9,13203.0,8.0,2.0,1.0,5.0,370.0,57.0,30.0,205.0,0.0
2025-02-06,2.9336,0.0,0.0,0.0,9.2,0.0,0.0,0.0,7.9,0.0,18.365,0.0,0.0,0.0,7.5,0.0,0.0,0.0,17.7,0.0,20.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,17.5,0.0,80.0,0.0,0.0,0.0,90.7,0.0,0.0,0.0,82.5,0.0,53.875,0.0,0.0,0.0,69.1,0.0,0.0,0.0,140.5,0.0,392.19,11076.0,7.0,2.0,1.0,5.0,265.0,54.0,54.0,165.0,0.0
2025-02-07,3.235,0.0,0.0,0.0,7.8,0.0,8.2207,0.0,7.3,0.0,18.006,0.0,0.0,0.0,14.5,0.0,5.474,0.0,13.9,0.0,20.0,0.0,0.0,0.0,21.4,0.0,16.0,0.0,25.9,0.0,80.0,0.0,0.0,0.0,78.6,0.0,84.0,0.0,74.1,0.0,58.2499,0.0,0.0,0.0,114.4,0.0,45.0001,0.0,102.2,0.0,229.5,10719.3,7.0,2.0,1.0,4.0,296.0,61.0,21.0,158.9,1.0
2025-02-08,2.7992,0.0,0.0,0.0,8.8,0.0,6.9248,0.0,7.8,0.0,15.406,0.0,0.0,0.0,17.0,0.0,13.123,0.0,12.0,0.0,32.0,0.0,0.0,0.0,14.7,0.0,18.0,0.0,19.2,0.0,68.0,0.0,0.0,0.0,85.3,0.0,82.0,0.0,80.8,0.0,43.125,0.0,0.0,0.0,150.5,0.0,90.8749,0.0,94.5,0.0,362.1,9648.0,8.0,2.0,0.0,4.0,290.0,34.0,0.0,166.0,12.9
2025-02-09,3.5034,0.0,0.0,0.0,8.5,0.0,8.8224,0.0,6.9,0.0,14.486,0.0,0.0,0.0,10.5,0.0,14.211,0.0,8.5,0.0,14.0,0.0,0.0,0.0,12.4,0.0,20.0,0.0,29.4,0.0,86.0,0.0,0.0,0.0,87.6,0.0,80.0,0.0,70.6,0.0,50.7501,0.0,0.0,0.0,89.8,0.0,125.375,0.0,59.2,0.0,293.25,4602.0,6.0,2.0,0.0,4.0,84.0,29.0,0.0,98.0,0.0
2025-02-10,3.5833,0.0,0.0,0.0,9.2,0.0,8.9298,0.0,6.5,0.0,6.314,0.0,0.0,0.0,8.7,0.0,7.111,0.0,5.2,0.0,17.0,0.0,0.0,0.0,10.3,0.0,14.0,0.0,30.8,0.0,83.0,0.0,0.0,0.0,89.7,0.0,86.0,0.0,69.2,0.0,22.625,0.0,0.0,0.0,80.8,0.0,63.4998,0.0,34.5,0.0,153.0,9456.0,9.0,2.0,0.0,4.0,269.0,65.0,0.0,143.0,42.6
2025-02-11,2.9295,0.0,0.0,0.0,8.2,0.0,8.3444,0.0,7.0,0.0,8.79,0.0,0.0,0.0,9.3,0.0,9.033,0.0,7.8,0.0,28.0,0.0,0.0,0.0,12.9,0.0,17.0,0.0,23.1,0.0,72.0,0.0,0.0,0.0,87.1,0.0,83.0,0.0,76.9,0.0,25.7499,0.0,0.0,0.0,77.6,0.0,75.3749,0.0,54.8,0.0,354.45,10581.0,9.0,2.0,0.0,4.0,295.0,72.0,0.0,164.0,0.0
2025-02-12,2.9519,0.0,0.0,0.0,9.6,0.0,8.8519,6.5,7.3,0.0,13.127,0.0,0.0,0.0,9.7,0.0,11.876,5.4,9.0,0.0,22.0,0.0,0.0,0.0,8.2,0.0,12.0,18.5,22.2,0.0,78.0,0.0,0.0,0.0,91.8,0.0,88.0,81.5,77.8,0.0,38.7501,0.0,0.0,0.0,94.6,0.0,105.1249,35.5,66.6,0.0,177.225,5916.0,10.0,2.0,0.0,3.0,178.0,52.0,0.0,74.0,0.0
2025-02-13,2.8672,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,8.545,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,90.9,0.0,0.0,0.0,0.0,0.0,24.5001,0.0,0.0,0.0,105.2,0.0,0.0,0.0,0.0,0.0,233.325,3973.0,6.0,1.0,1.0,4.0,83.0,14.0,19.0,71.0,26.6
2025-02-14,2.9088,0.0,0.0,0.0,9.0,0.0,8.961,9.1,0.0,0.0,9.497,0.0,0.0,0.0,8.4,0.0,3.306,0.1,0.0,0.0,26.0,0.0,0.0,0.0,11.9,0.0,11.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,88.1,0.0,89.0,100.0,0.0,0.0,27.625,0.0,0.0,0.0,76.8,0.0,29.625,1.5,0.0,0.0,153.0,6685.0,9.0,1.0,1.0,4.0,237.0,13.0,22.0,84.0,90.1
2025-02-15,3.5395,0.0,0.0,0.0,9.0,0.0,6.3997,0.0,7.4,0.0,4.697,0.0,0.0,0.0,17.4,0.0,21.251,0.0,3.5,0.0,13.0,0.0,0.0,0.0,12.1,0.0,19.0,0.0,5.7,0.0,87.0,0.0,0.0,0.0,87.9,0.0,81.0,0.0,94.3,0.0,16.6249,0.0,0.0,0.0,157.4,0.0,136.0,0.0,26.7,0.0,115.26,15419.0,11.0,1.0,1.0,4.0,532.0,21.0,56.0,205.0,28.1
2025-02-16,2.7623,0.0,0.0,0.0,8.9,0.0,11.7222,1.2,0.0,0.0,9.865,0.0,0.0,0.0,7.3,0.0,14.513,1.5,0.0,0.0,18.0,0.0,0.0,0.0,12.3,0.0,14.0,80.0,0.0,0.0,82.0,0.0,0.0,0.0,87.7,0.0,86.0,20.0,0.0,0.0,27.2499,0.0,0.0,0.0,65.5,0.0,170.1249,1.9,0.0,0.0,119.85,7395.0,10.0,1.0,1.0,4.0,221.0,17.0,27.0,111.0,0.0
2025-02-17,2.9324,0.0,0.0,0.0,8.9,0.0,7.7903,5.0,0.0,0.0,10.87,0.0,0.0,0.0,11.5,0.0,5.969,5.9,0.0,0.0,14.0,0.0,0.0,0.0,10.4,0.0,18.0,13.6,0.0,0.0,86.0,0.0,0.0,0.0,89.6,0.0,82.0,86.4,0.0,0.0,31.875,0.0,0.0,0.0,104.2,0.0,46.5001,30.1,0.0,0.0,107.1,7244.0,9.0,1.0,1.0,4.0,196.0,22.0,29.0,113.0,51.5
2025-02-18,3.2013,0.0,0.0,0.0,9.2,0.0,3.0838,5.3,6.0,0.0,16.712,0.0,0.0,0.0,6.8,0.0,5.391,8.0,4.3,0.0,16.0,0.0,0.0,0.0,8.8,0.0,22.0,16.2,25.6,0.0,84.0,0.0,0.0,0.0,91.2,0.0,78.0,83.8,74.4,0.0,53.4998,0.0,0.0,0.0,64.3,0.0,16.6249,42.8,26.3,0.0,205.275,9319.0,11.0,1.0,1.0,3.0,311.0,33.0,40.0,106.0,2.1
2025-02-19,2.848,0.0,0.0,0.0,9.3,0.0,8.736,3.0,8.5,0.0,11.938,0.0,0.0,0.0,9.1,0.0,15.253,0.1,8.1,0.0,16.0,0.0,0.0,0.0,9.9,0.0,20.0,0.0,13.6,0.0,84.0,0.0,0.0,0.0,90.1,0.0,80.0,100.0,86.4,0.0,34.0,0.0,0.0,0.0,85.7,0.0,133.2499,0.6,70.3,0.0,159.375,11946.0,10.0,1.0,1.0,4.0,375.0,48.0,48.0,147.0,0.0
2025-02-20,3.0369,0.0,0.0,0.0,8.7,0.0,6.7994,5.2,8.3,0.0,14.118,0.0,0.0,0.0,14.2,0.0,7.758,4.8,4.2,0.0,11.0,0.0,0.0,0.0,9.2,0.0,24.0,14.6,11.9,0.0,89.0,0.0,0.0,0.0,90.8,0.0,76.0,85.4,88.1,0.0,42.8749,0.0,0.0,0.0,124.5,0.0,52.7499,25.6,35.6,0.0,141.52499999999998,11890.5,11.0,1.0,1.0,4.0,387.5,25.0,42.0,164.0,0.0
2025-02-21,2.8502,0.0,0.0,0.0,8.7,0.0,7.5967,4.6,7.0,0.0,10.964,0.0,0.0,0.0,17.4,0.0,9.922,3.7,5.2,0.0,22.0,0.0,0.0,0.0,13.2,0.0,16.0,18.9,26.9,0.0,78.0,0.0,0.0,0.0,86.8,0.0,84.0,81.1,73.1,0.0,31.25,0.0,0.0,0.0,151.1,0.0,75.3749,17.4,37.1,0.0,138.975,13674.0,11.0,1.0,1.0,4.0,431.0,45.0,54.0,177.0,0.0
2025-02-22,2.9485,0.0,0.0,0.0,9.1,0.0,7.2852,4.5,7.2,0.0,11.489,0.0,0.0,0.0,12.3,0.0,7.275,2.6,7.1,0.0,15.0,0.0,0.0,0.0,10.6,0.0,21.0,30.8,19.7,0.0,85.0,0.0,0.0,0.0,89.4,0.0,79.0,69.2,80.3,0.0,33.875,0.0,0.0,0.0,113.1,0.0,53.0,12.1,51.9,0.0,183.6,11311.0,11.0,1.0,1.0,4.0,292.0,15.0,49.0,198.0,6.0
2025-02-23,2.877,0.0,0.0,0.0,9.0,0.0,7.0589,4.5,7.2,0.0,16.51,0.0,0.0,0.0,14.0,0.0,9.102,2.5,6.3,0.0,19.0,0.0,0.0,0.0,10.7,0.0,31.0,24.0,17.5,0.0,81.0,0.0,0.0,0.0,89.3,0.0,69.0,76.0,82.5,0.0,47.5,0.0,0.0,0.0,126.6,0.0,64.2501,11.9,46.2,0.0,195.075,10233.0,10.0,1.0,1.0,4.0,316.0,35.0,36.0,139.0,0.0
2025-02-24,2.973,0.0,0.0,0.0,9.2,0.0,5.8131,4.7,9.0,0.0,11.184,0.0,0.0,0.0,14.6,0.0,10.386,5.6,8.3,0.0,18.0,0.0,0.0,0.0,8.9,0.0,26.0,23.2,7.2,0.0,82.0,0.0,0.0,0.0,91.1,0.0,74.0,76.8,92.8,0.0,33.25,0.0,0.0,0.0,134.8,0.0,60.3749,26.6,75.3,0.0,147.9,12335.0,11.0,1.0,1.0,4.0,388.0,42.0,41.0,166.0,0.0
2025-02-25,2.8226,0.0,0.0,0.0,8.7,0.0,7.2431,7.0,8.0,0.0,8.547,0.0,0.0,0.0,13.4,0.0,14.393,0.0,7.2,0.0,26.0,0.0,0.0,0.0,12.7,0.0,19.0,0.0,18.1,0.0,74.0,0.0,0.0,0.0,87.3,0.0,81.0,0.0,81.9,0.0,24.125,0.0,0.0,0.0,117.4,0.0,104.2499,0.6,58.6,0.0,95.625,11830.0,11.0,1.0,1.0,4.0,375.0,40.0,37.0,160.0,64.5
2025-02-26,2.8735,0.0,0.0,0.0,8.1,0.0,7.557,0.0,8.6,0.0,17.879,0.0,0.0,0.0,20.5,0.0,20.643,0.0,9.0,0.0,18.0,0.0,0.0,0.0,15.1,0.0,19.0,0.0,13.3,0.0,82.0,0.0,0.0,0.0,84.9,0.0,81.0,0.0,86.7,0.0,51.3751,0.0,0.0,0.0,166.2,0.0,155.9999,0.0,78.7,0.0,285.6,12827.0,11.0,1.0,1.0,4.0,433.0,40.0,41.0,161.0,0.0
2025-02-27,2.8309,0.0,0.0,0.0,8.0,0.0,12.7396,5.2,8.5,0.0,17.971,0.0,0.0,0.0,14.2,0.0,7.928,4.0,6.8,0.0,19.0,0.0,0.0,0.0,18.3,0.0,34.0,15.0,14.7,0.0,81.0,0.0,0.0,0.0,81.7,0.0,66.0,85.0,85.3,0.0,50.875,0.0,0.0,0.0,113.2,0.0,100.9998,21.5,57.7,0.0,342.975,11052.8,11.0,1.0,1.0,4.0,353.0,35.7,20.0,163.0,4.5
2025-02-28,2.9248,0.0,9.4,10.3,8.7,0.0,0.0,4.9,8.6,0.0,11.24,0.0,7.4,11.2,18.1,0.0,0.0,7.6,14.1,0.0,19.0,0.0,14.9,6.2,16.0,0.0,0.0,22.4,14.9,0.0,81.0,0.0,85.1,93.8,84.0,0.0,0.0,77.6,85.1,0.0,32.8749,0.0,70.1,116.1,157.2,0.0,0.0,38.2,121.9,0.0,365.925,14414.0,11.0,1.0,1.0,4.0,457.0,57.0,50.0,183.0,1.5
2025-03-01,2.5579,0.0,9.2,10.0,7.7,0.0,7.0627,3.5,7.8,0.0,16.615,0.0,16.7,17.3,11.9,0.0,6.637,4.1,16.0,0.0,29.0,0.0,16.8,10.4,23.5,0.0,30.0,36.6,22.5,0.0,71.0,0.0,83.2,89.6,76.5,0.0,70.0,63.4,77.5,0.0,42.5,0.0,154.6,174.9,92.0,0.0,46.8749,14.9,125.1,0.0,313.65,14763.5,11.0,1.0,1.0,4.0,445.0,54.0,53.0,202.5,2.0
2025-03-02,2.7976,0.0,9.3,9.4,7.8,0.0,8.0994,3.2,7.6,0.0,13.717,0.0,14.1,14.2,9.1,0.0,18.381,0.5,13.1,0.0,23.0,0.0,16.3,13.4,16.5,0.0,23.0,20.0,26.7,0.0,77.0,0.0,83.7,86.6,83.5,0.0,77.0,80.0,73.3,0.0,38.3749,0.0,131.6,135.4,72.6,0.0,148.8749,2.0,100.2,0.0,128.775,7663.0,10.0,1.0,1.0,3.0,271.0,26.0,25.0,87.0,37.0
2025-03-03,2.6408,0.0,8.5,8.6,8.3,0.0,8.4356,0.0,7.8,0.0,9.656,0.0,13.7,13.7,8.4,0.0,9.291,0.0,8.5,0.0,32.0,0.0,21.9,24.8,15.5,0.0,18.0,0.0,23.5,0.0,68.0,0.0,78.1,75.2,84.5,0.0,82.0,0.0,76.5,0.0,25.5,0.0,116.9,119.7,71.3,0.0,78.3751,0.0,66.8,0.0,181.05,10936.0,11.0,1.0,1.0,3.0,366.0,48.0,40.0,122.0,32.0
2025-03-04,2.6701,0.0,8.8,9.7,8.6,0.0,6.7858,7.0,8.1,0.0,14.325,0.0,14.5,18.7,6.2,0.0,11.955,6.4,12.6,0.0,32.0,0.0,21.4,15.5,11.3,0.0,17.0,21.9,18.3,0.0,68.0,0.0,78.6,84.5,88.7,0.0,83.0,78.1,81.7,0.0,38.25,0.0,128.3,182.6,54.2,0.0,81.1248,45.4,103.1,0.0,218.025,14015.0,11.0,1.0,1.0,3.0,535.0,52.0,59.0,121.0,0.0
2025-03-05,2.3626,0.0,7.8,9.7,7.5,0.0,9.1191,5.4,8.1,0.0,9.206,0.0,8.3,17.9,9.8,0.0,15.654,1.3,15.8,0.0,43.0,0.0,31.3,14.5,24.5,0.0,22.0,15.4,19.0,0.0,57.0,0.0,68.7,85.5,75.5,0.0,78.0,84.6,81.0,0.0,21.7501,0.0,65.7,174.0,73.7,0.0,142.7498,7.6,128.0,0.0,212.925,11327.0,11.0,1.0,1.0,4.0,390.0,44.0,44.0,123.0,1.5
2025-03-06,2.7738,0.0,6.0,9.3,8.5,0.0,8.1323,0.0,8.2,0.0,16.178,0.0,6.1,15.0,13.3,0.0,14.925,0.0,14.5,0.0,30.0,0.0,42.6,16.7,15.8,0.0,21.0,0.0,15.2,0.0,70.0,0.0,57.4,83.3,84.2,0.0,79.0,0.0,84.8,0.0,44.8749,0.0,37.2,139.8,113.1,0.0,121.3749,0.0,120.6,0.0,230.775,13041.0,11.0,1.0,1.0,4.0,433.0,41.0,27.0,181.0,64.5
2025-03-07,3.125,0.0,8.6,9.9,7.6,0.0,6.3043,3.4,8.7,0.0,12.68,0.0,11.4,17.0,11.2,0.0,20.7,1.1,17.2,0.0,22.0,0.0,23.7,12.9,19.6,0.0,19.0,54.5,12.2,0.0,78.0,0.0,76.3,87.1,80.4,0.0,81.0,45.5,87.8,0.0,39.625,0.0,98.4,169.8,86.1,0.0,130.4999,4.2,149.0,0.0,274.125,15840.0,10.0,2.0,1.0,4.0,499.0,61.0,51.0,208.0,17.0
2025-03-08,2.6661,0.0,9.3,10.4,8.5,0.0,8.427,7.6,8.5,0.0,9.846,0.0,18.4,18.6,9.0,0.0,18.764,8.6,18.1,0.0,34.0,0.0,17.9,8.6,13.3,0.0,17.0,8.1,12.7,0.0,66.0,0.0,82.1,91.4,86.7,0.0,83.0,91.9,87.3,0.0,26.25,0.0,173.0,193.9,77.8,0.0,158.1249,66.1,154.7,0.0,223.125,16120.0,9.0,2.0,1.0,4.0,477.0,85.0,61.0,200.0,0.0
2025-03-09,3.006,0.0,8.7,9.9,6.8,0.0,9.8646,8.1,9.0,0.0,11.269,0.0,4.9,13.8,8.3,0.0,15.358,8.8,13.7,0.0,17.0,0.0,22.4,15.2,27.7,0.0,24.0,6.8,6.6,0.0,83.0,0.0,77.6,84.8,72.3,0.0,76.0,93.2,93.4,0.0,33.875,0.0,43.2,136.8,57.6,0.0,151.5,71.9,123.9,0.0,327.675,8756.0,9.0,2.0,1.0,4.0,229.0,59.0,32.0,115.0,0.0
2025-03-10,2.642,0.0,9.4,9.7,7.3,0.0,8.6438,6.5,9.0,0.0,13.011,0.0,9.5,10.4,10.1,0.0,9.313,5.2,13.9,0.0,25.0,0.0,15.8,14.4,19.8,0.0,19.0,11.5,11.5,0.0,75.0,0.0,84.2,85.6,80.2,0.0,81.0,88.5,88.5,0.0,34.3749,0.0,90.1,101.8,74.5,0.0,80.5001,33.8,126.3,0.0,272.85,14793.0,9.0,3.0,1.0,4.0,331.0,128.0,51.0,203.0,4.3
2025-03-11,2.7442,0.0,9.3,10.3,7.6,0.0,0.2706,6.6,9.6,0.0,12.572,0.0,9.1,17.2,9.2,0.0,4.158,13.5,19.0,0.0,20.0,0.0,16.5,7.6,15.2,0.0,11.0,20.7,6.8,0.0,80.0,0.0,83.5,92.4,84.8,0.0,89.0,79.3,93.2,0.0,34.5001,0.0,85.9,178.1,71.1,0.0,1.1251,89.3,182.4,0.0,390.15,13215.0,8.0,2.0,1.0,4.0,313.0,87.0,51.0,191.0,0.0
2025-03-12,2.8513,0.0,10.0,10.0,7.6,0.0,10.3811,6.2,8.8,0.0,18.237,0.0,14.6,18.6,8.6,0.0,15.232,13.9,19.6,0.0,22.0,0.0,10.3,8.1,15.1,0.0,20.0,25.9,8.7,0.0,78.0,0.0,89.7,91.9,84.9,0.0,80.0,74.1,91.3,0.0,51.9999,0.0,146.8,187.9,65.6,0.0,158.1249,87.0,172.6,0.0,242.25,17144.0,9.0,3.0,1.0,4.0,404.0,147.0,56.0,228.0,0.0
2025-03-13,2.6044,0.0,8.7,10.0,1.5,0.0,7.7476,6.4,9.3,0.0,8.975,0.0,14.6,18.8,0.2,0.0,9.632,13.5,18.3,0.0,25.0,0.0,21.2,10.1,100.0,0.0,26.0,28.1,6.0,0.0,75.0,0.0,78.8,89.9,0.0,0.0,74.0,71.9,94.0,0.0,23.375,0.0,128.2,189.3,0.4,0.0,74.6249,86.4,170.9,0.0,300.645,13671.0,9.0,3.0,1.0,4.0,298.0,141.0,48.0,171.0,0.0
2025-03-14,2.7399,0.0,9.6,10.5,7.2,0.0,3.8117,6.5,9.0,0.0,16.378,0.0,18.8,18.7,8.0,0.0,3.017,16.5,18.8,0.0,27.0,0.0,15.4,7.0,32.5,0.0,41.0,26.7,8.0,0.0,73.0,0.0,84.6,93.0,67.5,0.0,59.0,73.3,92.0,0.0,44.8749,0.0,181.6,198.8,57.6,0.0,11.4999,107.2,169.1,0.0,251.94,13677.0,11.0,3.0,1.0,4.0,354.0,141.0,33.0,154.0,0.0
